,Unnamed: 0.2,name,birth_date,birth_place,death_date,death_place,occupation,awards,alma_mater,education,spouse,children,occupation_cluster,birth_year,death_year,life_span,life_span_cluster,edu_award_cluster,bio_cluster
300,300,1.503791393871344,1.2396877257265466,0.6375341533741201,1.5369127716768989,-0.8958218404905459,2.2750382659865744,0.3912340391257261,-0.2792884772547764,-1.865831705173352,0.4726361468812994,-0.4081706174136226,0.8364937870647073,1933.0,2023.0,90.0,2.0,1.2721703214611757,0.1010811295286561
301,301,-1.1625730094138966,-0.452885855869336,1.7813849258029182,1.523430349571779,2.0158891795293528,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4726361468812994,-0.4081706174136226,-0.6285477351915405,1941.0,2021.0,80.0,2.0,-0.573777572327484,-0.8675731069971382
302,302,0.1052571235207522,-0.0922522802452133,-1.1246143338810553,-0.842734729876783,-0.6900472101004471,-0.2375144342909344,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4726361468812994,-0.4081706174136226,0.8364937870647073,1945.0,1860.5845620121424,60.20071047957372,2.378330373001776,-0.573777572327484,1.0697353660544504
303,303,0.697782546473028,0.008725120929541,0.2253356768232019,-0.842734729876783,-0.6900472101004471,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4726361468812994,-0.4081706174136226,-0.6285477351915405,1954.0,1860.5845620121424,60.20071047957372,2.378330373001776,-0.573777572327484,-0.8675731069971382
304,304,-0.8053150338103185,-1.0395164722179089,0.9003106821753305,-0.842734729876783,-0.6900472101004471,2.2588282485654294,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4726361468812994,-0.4081706174136226,0.8364937870647073,1984.0,1860.5845620121424,60.20071047957372,2.378330373001776,-0.573777572327484,1.0697353660544504
305,305,0.0791162960375635,-1.0443249198928972,0.3180803340471586,-0.842734729876783,-0.6900472101004471,-0.2537244517120796,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4726361468812994,-0.4081706174136226,0.8364937870647073,1981.0,1860.5845620121424,60.20071047957372,2.378330373001776,-0.573777572327484,1.0697353660544504
306,306,1.1116789816235146,-1.0395164722179089,-1.2585788387601036,-0.842734729876783,-0.6900472101004471,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4726361468812994,-0.4081706174136226,-0.6285477351915405,1984.0,1860.5845620121424,60.20071047957372,2.378330373001776,-0.573777572327484,-0.8675731069971382
307,307,-0.8053150338103185,-1.0395164722179089,0.9003106821753305,-0.842734729876783,-0.6900472101004471,2.2588282485654294,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4726361468812994,-0.4081706174136226,0.8364937870647073,1984.0,1860.5845620121424,60.20071047957372,2.378330373001776,-0.573777572327484,1.0697353660544504
308,308,-0.8053150338103185,-1.0395164722179089,0.9003106821753305,-0.842734729876783,-0.6900472101004471,2.2588282485654294,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4726361468812994,-0.4081706174136226,0.8364937870647073,1984.0,1860.5845620121424,60.20071047957372,2.378330373001776,-0.573777572327484,1.0697353660544504
309,309,-0.8053150338103185,-1.0395164722179089,0.9003106821753305,-0.842734729876783,-0.6900472101004471,2.2588282485654294,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4726361468812994,-0.4081706174136226,0.8364937870647073,1984.0,1860.5845620121424,60.20071047957372,2.378330373001776,-0.573777572327484,1.0697353660544504
310,310,-0.8053150338103185,-1.0395164722179089,0.9003106821753305,-0.842734729876783,-0.6900472101004471,2.2588282485654294,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4726361468812994,-0.4081706174136226,0.8364937870647073,1984.0,1860.5845620121424,60.20071047957372,2.378330373001776,-0.573777572327484,1.0697353660544504
311,311,-0.8053150338103185,-1.0395164722179089,0.9003106821753305,-0.842734729876783,-0.6900472101004471,2.2588282485654294,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4726361468812994,-0.4081706174136226,0.8364937870647073,1984.0,1860.5845620121424,60.20071047957372,2.378330373001776,-0.573777572327484,1.0697353660544504
312,312,0.7805618335031252,-1.4097669431920083,-0.6145187191492939,-0.9573353177703032,-1.1530401284781695,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4726361468812994,-0.4081706174136226,-0.6285477351915405,1875.9082901554405,1860.5845620121424,60.20071047957372,2.378330373001776,-0.573777572327484,-0.8675731069971382
313,313,1.116035786204046,1.7109155978754005,-0.4857066952271319,-0.9505941067177432,-1.1530401284781695,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,-2.4624229360700114,-0.4081706174136226,-0.6285477351915405,1875.9082901554405,1860.5845620121424,60.20071047957372,2.378330373001776,-0.573777572327484,-0.8675731069971382
314,314,-1.4501221117289715,-1.414575390866997,1.271289311071157,2.103174500091939,0.1021851169014333,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,-1.616343986012722,0.4726361468812994,-0.4081706174136226,-0.6285477351915405,1875.9082901554405,1860.5845620121424,60.20071047957372,2.378330373001776,1.2721703214611757,0.1010811295286561
315,315,1.6867771862536645,1.7157240455503886,-1.196749067277466,0.3032711490584178,1.902713132814798,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4726361468812994,-0.4081706174136226,-0.6285477351915405,1875.9082901554405,1860.5845620121424,60.20071047957372,2.378330373001776,-0.573777572327484,-0.8675731069971382
316,316,1.1639606365898918,-1.40495849551702,0.9569879727010818,-0.9371116846126232,2.005600448009848,-0.2699344691332249,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4726361468812994,-0.4081706174136226,0.1039730259365833,1875.9082901554405,1860.5845620121424,60.20071047957372,2.378330373001776,-0.573777572327484,-0.8675731069971382
317,317,0.4581582945437987,1.5378114815758213,0.8848532393046711,1.9279030127253791,-0.7826457937759916,2.0967280743539773,0.3912340391257261,4.106302265637366,0.1716513346384583,-0.4154073705244818,3.332846984128299,1.5690145481928313,1869.0,1948.0,79.0,2.0,-0.573777572327484,1.0697353660544504
318,318,0.3361677662889185,1.2108370396766168,-1.067937043355304,1.0852516311553784,1.1619244634104424,1.8211577781945083,0.3265957887590784,-0.2792884772547764,2.791272385825072,-0.8368517516662085,3.431294815747824,1.5690145481928313,1929.0,1968.0,39.0,2.0,2.195144268355506,0.1010811295286561
319,319,0.5322239724128333,1.1290934292018155,0.5396370151932771,1.4627594500987389,0.8223963232667793,2.680288701515205,-2.8406784792066597,4.259287989226627,0.1716513346384583,0.7285130925744906,1.4951541272305129,2.301535309320955,1918.0,2013.0,95.0,2.0,1.2721703214611757,1.0697353660544504
320,320,0.2751725021614783,1.1867948013016751,0.7251263296411903,1.0515455758925785,1.0796146112544027,2.1291481091962674,0.3912340391257261,-0.2792884772547764,0.1716513346384583,-0.927161261910864,1.3638903517378138,1.5690145481928313,1925.0,1965.0,40.0,2.0,-0.573777572327484,1.0697353660544504
321,321,-1.1756434231554909,-0.2845901872447454,1.0394276680112655,0.1347408727444177,0.9047061754228188,1.7725277259310728,0.3912340391257261,1.556540205816353,0.1716513346384583,0.7736678476968184,-0.4081706174136226,1.5690145481928313,1928.0,1967.0,39.0,2.0,-0.573777572327484,1.0697353660544504
322,322,-1.3804132384404684,-1.1260685303676985,-0.0683557377193272,-0.842734729876783,-0.6900472101004471,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,-0.0842724996274108,3.103135377016076,-0.6285477351915405,1961.0,1860.5845620121424,60.20071047957372,2.378330373001776,-0.573777572327484,-0.8675731069971382
323,323,-0.7181789421996897,-1.0395164722179089,-1.2585788387601036,-0.842734729876783,-0.6900472101004471,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4726361468812994,-0.4081706174136226,-0.6285477351915405,1984.0,1860.5845620121424,60.20071047957372,2.378330373001776,-0.573777572327484,-0.8675731069971382
324,324,1.107322177042983,-1.0395164722179089,-1.2585788387601036,-0.842734729876783,-0.6900472101004471,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4726361468812994,-0.4081706174136226,-0.6285477351915405,1984.0,1860.5845620121424,60.20071047957372,2.378330373001776,-0.573777572327484,-0.8675731069971382
325,325,1.3208056014890237,-1.0395164722179089,-1.2585788387601036,-0.842734729876783,-0.6900472101004471,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4726361468812994,-0.4081706174136226,-0.6285477351915405,1984.0,1860.5845620121424,60.20071047957372,2.378330373001776,-0.573777572327484,-0.8675731069971382
326,326,-0.0298038184757223,0.5088036791283245,-0.7845505907265476,1.0313219427348983,0.2359386266549976,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,-0.5508716358914654,0.7732033620206684,-0.6285477351915405,1917.0,1963.0,46.0,2.0,-0.573777572327484,-0.8675731069971382
327,327,-1.7028167773997949,-1.0395164722179089,-1.2585788387601036,-0.842734729876783,-0.6900472101004471,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4726361468812994,-0.4081706174136226,-0.6285477351915405,1984.0,1860.5845620121424,60.20071047957372,2.378330373001776,-0.573777572327484,-0.8675731069971382
328,328,-0.6397564597501239,-1.0395164722179089,-1.2585788387601036,-0.842734729876783,-0.6900472101004471,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4726361468812994,-0.4081706174136226,-0.6285477351915405,1984.0,1860.5845620121424,60.20071047957372,2.378330373001776,-0.573777572327484,-0.8675731069971382
329,329,1.3469464289722124,-1.0395164722179089,-1.2585788387601036,-0.842734729876783,-0.6900472101004471,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4726361468812994,-0.4081706174136226,-0.6285477351915405,1984.0,1860.5845620121424,60.20071047957372,2.378330373001776,-0.573777572327484,-0.8675731069971382
330,330,-1.3499156063767483,-0.2172719197949092,-0.8618378050798449,0.431354159057058,1.4808751405150955,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,-3.820152171931619,-0.8067485815846566,3.3984788718746484,-0.6285477351915405,1706.0,1790.0,84.0,2.0,-1.496751519221814,-0.8675731069971382
331,331,1.3208056014890237,-1.0395164722179089,-1.2585788387601036,-0.842734729876783,-0.6900472101004471,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4726361468812994,-0.4081706174136226,-0.6285477351915405,1984.0,1860.5845620121424,60.20071047957372,2.378330373001776,-0.573777572327484,-0.8675731069971382
332,332,-0.7181789421996897,-1.0395164722179089,-1.2585788387601036,-0.842734729876783,-0.6900472101004471,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4726361468812994,-0.4081706174136226,-0.6285477351915405,1984.0,1860.5845620121424,60.20071047957372,2.378330373001776,-0.573777572327484,-0.8675731069971382
333,333,1.58221387632091,0.7780767489276694,1.2764417920280433,0.8156031890529782,-0.4636951166713384,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.7134615075337146,-0.4081706174136226,-0.6285477351915405,1856.0,1924.0,68.0,2.0,-0.573777572327484,-0.8675731069971382
334,334,-0.9447327803873246,0.9367555222022834,-0.4805542142702454,1.0919928422079386,2.2113750783999464,2.988279032516964,0.3912340391257261,-0.2792884772547764,-0.6183931093702028,-0.2046851799536184,3.1359513208892507,2.301535309320955,1890.0,1969.0,79.0,2.0,2.195144268355506,1.0697353660544504
335,335,0.9199795800801313,-1.0395164722179089,-1.2585788387601036,-0.842734729876783,-0.6900472101004471,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4726361468812994,-0.4081706174136226,-0.6285477351915405,1984.0,1860.5845620121424,60.20071047957372,2.378330373001776,-0.573777572327484,-0.8675731069971382
336,336,0.8764115342748169,-1.0395164722179089,-1.2585788387601036,-0.842734729876783,-0.6900472101004471,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4726361468812994,-0.4081706174136226,-0.6285477351915405,1984.0,1860.5845620121424,60.20071047957372,2.378330373001776,-0.573777572327484,-0.8675731069971382
337,337,-0.1038694963447568,-0.5298210186691489,0.8642433154771252,-0.1214251472528624,-0.6386035525029224,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.1113981059026765,0.9044671375133674,-0.6285477351915405,1924.0,2024.0,100.0,2.0,-0.573777572327484,-0.8675731069971382
338,338,-1.3237747788935597,-0.0682100418702718,-0.0632032567624407,-0.842734729876783,-0.6900472101004471,-0.5130847304504031,-3.0345932303066023,-0.2792884772547764,1.5438337900219223,-0.5809748059730173,2.118657060820833,-0.6285477351915405,1946.0,1860.5845620121424,60.20071047957372,2.378330373001776,2.195144268355506,0.1010811295286561
339,339,-0.6441132643306553,-0.0730184895452601,0.6014667866759148,-0.842734729876783,-0.6900472101004471,2.599238614409479,-3.0022741051232784,-0.2792884772547764,1.4190899304416076,-0.355201030361378,3.2343991525087747,2.301535309320955,1946.0,1860.5845620121424,60.20071047957372,2.378330373001776,2.195144268355506,1.0697353660544504
340,340,-0.0777286688615682,-1.0395164722179089,-1.2585788387601036,-0.842734729876783,-0.6900472101004471,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4726361468812994,-0.4081706174136226,-0.6285477351915405,1984.0,1860.5845620121424,60.20071047957372,2.378330373001776,-0.573777572327484,-0.8675731069971382
341,341,-1.4806197437926916,-1.0395164722179089,-1.2585788387601036,-0.842734729876783,-0.6900472101004471,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4726361468812994,-0.4081706174136226,-0.6285477351915405,1984.0,1860.5845620121424,60.20071047957372,2.378330373001776,-0.573777572327484,-0.8675731069971382
342,342,1.2467399236199892,-1.0395164722179089,-1.2585788387601036,-0.842734729876783,-0.6900472101004471,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4726361468812994,-0.4081706174136226,-0.6285477351915405,1984.0,1860.5845620121424,60.20071047957372,2.378330373001776,-0.573777572327484,-0.8675731069971382
343,343,-0.3086393116297345,1.1146680861768508,0.9260730869597628,1.1998522190488985,-0.7826457937759916,0.6378265064509073,-3.2608271065898693,-0.2792884772547764,0.1716513346384583,-0.6863359012584489,3.6610064228600474,2.301535309320955,1917.0,1984.0,67.0,2.0,1.2721703214611757,1.0697353660544504
344,344,-0.5831180002032151,0.9848399989521665,0.1068286148148129,1.1661461637860986,2.2319525414389565,-0.5130847304504031,0.3912340391257261,0.0266829699237452,0.1716513346384583,-1.2131413776856073,-0.4081706174136226,-0.6285477351915405,1898.0,1978.0,80.0,2.0,-0.573777572327484,-0.8675731069971382
345,345,-1.097220940705925,-1.0395164722179089,-1.2585788387601036,-0.842734729876783,-0.6900472101004471,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4726361468812994,-0.4081706174136226,-0.6285477351915405,1984.0,1860.5845620121424,60.20071047957372,2.378330373001776,-0.573777572327484,-0.8675731069971382
346,346,1.1596038320093605,1.0040737896521197,1.3331190825537946,1.1054752643130583,0.8018188602277694,2.6478686666729145,0.3912340391257261,-1.4521790247724424,-2.655876149182013,0.924183698104578,-0.6378822245258459,2.301535309320955,1901.0,1970.0,69.0,2.0,1.2721703214611757,1.0697353660544504
347,347,1.1596038320093605,1.0040737896521197,1.3331190825537946,1.1054752643130583,0.8018188602277694,2.6478686666729145,0.3912340391257261,-1.4521790247724424,-2.655876149182013,0.924183698104578,-0.6378822245258459,2.301535309320955,1901.0,1970.0,69.0,2.0,1.2721703214611757,1.0697353660544504
348,348,1.1596038320093605,1.0040737896521197,1.3331190825537946,1.1054752643130583,0.8018188602277694,2.6478686666729145,0.3912340391257261,-1.4521790247724424,-2.655876149182013,0.924183698104578,-0.6378822245258459,2.301535309320955,1901.0,1970.0,69.0,2.0,1.2721703214611757,1.0697353660544504
349,349,0.0573322731349063,-1.5444034780916809,1.3125091587262487,-0.7079105088255829,2.077621568646382,2.7127087363574955,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4726361468812994,-0.4081706174136226,2.301535309320955,2009.0,1860.5845620121424,60.20071047957372,2.378330373001776,-0.573777572327484,1.0697353660544504
350,350,-1.572112639983852,-1.0395164722179089,-1.2585788387601036,-0.842734729876783,-0.6900472101004471,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,-1.950669044683629,-0.4081706174136226,-0.6285477351915405,1984.0,1860.5845620121424,60.20071047957372,2.378330373001776,-0.573777572327484,-0.8675731069971382
351,351,-0.6658972872333124,-0.2365057104948624,0.09652365290104,-0.7820638304037429,2.324551125114501,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4876877319220753,-0.4081706174136226,-0.6285477351915405,1162.0,1227.0,65.0,4.0,-0.573777572327484,2.038389602580245
352,352,-1.197427446058148,1.311814440851371,-0.2693024950378999,2.0559860227240194,-0.4534063851518334,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4726361468812994,-0.4081706174136226,-0.6285477351915405,2019.0,1860.5845620121424,60.20071047957372,2.378330373001776,-0.573777572327484,-0.8675731069971382
353,353,0.6672849144093078,-0.8039025361434822,1.1373248061921084,-0.5596038656692628,0.4520019885646014,2.631658649251769,0.3912340391257261,4.310283230423047,0.1716513346384583,-0.4756137106875856,0.2809642039230471,2.301535309320955,1815.0,1898.0,83.0,2.0,-0.573777572327484,1.0697353660544504
354,354,-1.2104978597997424,-0.3230577686446518,1.28159427298493,0.0942936064290577,2.283396199036481,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.0361401806987967,-0.4081706174136226,-0.6285477351915405,1729.0,1796.0,67.0,2.0,-0.573777572327484,-0.8675731069971382
355,355,0.3143837433862613,1.335856679226313,-0.0735082186762137,1.611066093255059,1.5014526035541056,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,-2.266752330539924,-0.4081706174136226,-0.6285477351915405,1755.0,1793.0,38.0,2.0,-0.573777572327484,-0.8675731069971382
356,356,-1.127718572769645,-1.308789542017254,-1.1349192957948282,-1.085418327768943,-1.1736175915171794,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4726361468812994,3.693822366733221,-0.6285477351915405,1875.9082901554405,1953.0,60.20071047957372,2.378330373001776,-0.573777572327484,-0.8675731069971382
357,357,-0.0864422780226311,1.6868733595004588,-0.4547918094858131,-0.9708177398754232,1.6969385024246997,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4726361468812994,-0.4081706174136226,-0.6285477351915405,1412.0,1431.0,19.0,5.0,-0.573777572327484,2.038389602580245
358,358,-0.8270990567129757,-1.0395164722179089,-1.2585788387601036,-0.842734729876783,-0.6900472101004471,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,-0.7465422414215528,-0.4081706174136226,-0.6285477351915405,1984.0,1860.5845620121424,60.20071047957372,2.378330373001776,-0.573777572327484,-0.8675731069971382
359,359,0.7544210060199367,-1.0395164722179089,-1.2585788387601036,-0.842734729876783,-0.6900472101004471,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4726361468812994,-0.4081706174136226,-0.6285477351915405,1984.0,1860.5845620121424,60.20071047957372,2.378330373001776,-0.573777572327484,-0.8675731069971382
360,360,-0.2650712658244201,-1.0395164722179089,-1.2585788387601036,-0.842734729876783,-0.6900472101004471,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.6532551673706108,-0.4081706174136226,-0.6285477351915405,1984.0,1860.5845620121424,60.20071047957372,2.378330373001776,-0.573777572327484,-0.8675731069971382
361,361,-0.5090523223341806,-1.0395164722179089,1.6319629780532103,-1.0247474282959033,2.3862835142315304,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4726361468812994,-0.4081706174136226,-0.6285477351915405,1984.0,1066.0,918.0,3.0,-0.573777572327484,2.038389602580245
362,362,1.5604298534182528,1.677256464150482,-0.346589709391197,-0.903405629349823,-0.6283148209834175,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,-2.5828356163962187,-0.4081706174136226,-0.6285477351915405,1028.0,1087.0,59.0,4.0,-0.573777572327484,2.038389602580245
363,363,-0.4349866444651462,-1.4338091815669498,0.7611936963393956,-0.9843001619805432,1.429431482917571,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4726361468812994,-0.4081706174136226,-0.6285477351915405,1491.0,1547.0,56.0,5.0,-0.573777572327484,2.038389602580245
364,364,-0.8706671025182902,-1.390533152492055,0.7611936963393956,-0.9977825840856632,1.61462865026866,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4726361468812994,-0.4081706174136226,-0.6285477351915405,1533.0,1603.0,70.0,5.0,-0.573777572327484,2.038389602580245
365,365,1.4340825205828411,-0.7990940884684938,0.0810662100303805,-0.5461214435641428,1.408854019878561,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,-2.221597575417596,-0.4081706174136226,-0.6285477351915405,1819.0,1901.0,82.0,2.0,-0.573777572327484,-0.8675731069971382
366,366,-0.2824984841465459,-1.0395164722179089,-1.2585788387601036,-0.842734729876783,-0.6900472101004471,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,-0.7013874862992249,-0.4081706174136226,-0.6285477351915405,1984.0,1860.5845620121424,60.20071047957372,2.378330373001776,-0.573777572327484,-0.8675731069971382
367,367,0.2185340426145696,-1.0395164722179089,-1.2585788387601036,-0.842734729876783,-0.6900472101004471,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4726361468812994,-0.4081706174136226,-0.6285477351915405,1984.0,1860.5845620121424,60.20071047957372,2.378330373001776,-0.573777572327484,-0.8675731069971382
368,368,-0.6876813101359697,-1.0395164722179089,-1.2585788387601036,-0.842734729876783,-0.6900472101004471,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4726361468812994,-0.4081706174136226,-0.6285477351915405,1984.0,1860.5845620121424,60.20071047957372,2.378330373001776,-0.573777572327484,-0.8675731069971382
369,369,0.0137642273295919,-1.0395164722179089,-1.2585788387601036,-0.842734729876783,-0.6900472101004471,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4726361468812994,-0.4081706174136226,-0.6285477351915405,1984.0,1860.5845620121424,60.20071047957372,2.378330373001776,-0.573777572327484,-0.8675731069971382
370,370,1.4602233480660298,-1.4578514199418913,1.2094595395885193,0.8088619780004183,0.513734377681631,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4726361468812994,-0.4081706174136226,-0.6285477351915405,1870.0,1924.0,54.0,2.0,-0.573777572327484,-0.8675731069971382
371,371,0.1618955830676609,-0.3951844837694764,1.6783353066651887,-0.0135657704119023,1.1722131949299472,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4726361468812994,-0.4081706174136226,-0.6285477351915405,1879.0,1940.0,61.0,2.0,-0.573777572327484,-0.8675731069971382
372,372,0.4276606624800786,-1.0395164722179089,-1.2585788387601036,-0.842734729876783,-0.6900472101004471,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4726361468812994,-0.4081706174136226,-0.6285477351915405,1984.0,1860.5845620121424,60.20071047957372,2.378330373001776,-0.573777572327484,-0.8675731069971382
373,373,-1.2845635376687767,-1.0395164722179089,-1.2585788387601036,-0.842734729876783,-0.6900472101004471,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4726361468812994,-0.4081706174136226,-0.6285477351915405,1984.0,1860.5845620121424,60.20071047957372,2.378330373001776,-0.573777572327484,-0.8675731069971382
374,374,1.4645801526465612,0.3405080105037339,0.2459456006507478,-0.842734729876783,-0.6900472101004471,-0.5130847304504031,-2.7760402288400114,4.055307024440946,0.1716513346384583,-0.2498399350759463,1.8233135659622604,-0.6285477351915405,1952.0,1860.5845620121424,60.20071047957372,2.378330373001776,1.2721703214611757,0.1010811295286561
375,375,-0.7573901834244727,-1.0395164722179089,-1.2585788387601036,-0.842734729876783,-0.6900472101004471,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4726361468812994,-0.4081706174136226,-0.6285477351915405,1984.0,1860.5845620121424,60.20071047957372,2.378330373001776,-0.573777572327484,-0.8675731069971382
376,376,-1.1756434231554909,-0.2845901872447454,1.0394276680112655,0.1347408727444177,0.9047061754228188,1.7725277259310728,0.3912340391257261,1.556540205816353,0.1716513346384583,0.7736678476968184,-0.4081706174136226,1.5690145481928313,1928.0,1967.0,39.0,2.0,-0.573777572327484,1.0697353660544504
377,377,1.6780635770926016,-1.0395164722179089,-1.2585788387601036,-0.842734729876783,-0.6900472101004471,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4726361468812994,-0.4081706174136226,-0.6285477351915405,1984.0,1860.5845620121424,60.20071047957372,2.378330373001776,-0.573777572327484,-0.8675731069971382
378,378,0.7892754426641881,1.1916032489766637,0.9312255679166492,1.3346764401000986,-1.07073027632213,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,-3.238014160556816,0.9693384532269058,-0.4081706174136226,-0.6285477351915405,1925.0,1998.0,73.0,2.0,1.2721703214611757,0.1010811295286561
379,379,0.2795293067420097,0.94637241755226,1.1630872109765409,1.1391813195758584,-1.1221739339196546,-0.5130847304504031,0.3912340391257261,-0.4322742008440371,0.1716513346384583,1.4359375894909605,3.496926703494173,-0.6285477351915405,1893.0,1976.0,83.0,2.0,-0.573777572327484,-0.8675731069971382
380,380,-1.0492960903200792,-1.0395164722179089,-1.2585788387601036,-0.842734729876783,-0.6900472101004471,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4726361468812994,-0.4081706174136226,-0.6285477351915405,1984.0,1860.5845620121424,60.20071047957372,2.378330373001776,-0.573777572327484,-0.8675731069971382
381,381,1.1683174411704234,-0.3038239779446987,-0.5423839857528832,0.1212584506392977,-1.1118852024001498,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.8489257729006982,-0.4081706174136226,-0.6285477351915405,1866.0,1925.0,59.0,2.0,-0.573777572327484,-0.8675731069971382
382,382,-1.166929813994428,-1.0395164722179089,-1.2585788387601036,-0.842734729876783,-0.6900472101004471,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4726361468812994,-0.4081706174136226,-0.6285477351915405,1984.0,1860.5845620121424,60.20071047957372,2.378330373001776,-0.573777572327484,-0.8675731069971382
383,383,1.0593973266571373,-1.0395164722179089,-1.2585788387601036,-0.842734729876783,-0.6900472101004471,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,0.4726361468812994,-0.4081706174136226,-0.6285477351915405,1984.0,1860.5845620121424,60.20071047957372,2.378330373001776,-0.573777572327484,-0.8675731069971382
384,384,-1.6592487315944806,-1.0395164722179089,-1.2585788387601036,-0.842734729876783,-0.6900472101004471,-0.5130847304504031,0.3912340391257261,-0.2792884772547764,0.1716513346384583,-0.0692209145866349,-0.4081706174136226,-0.6285477351915405,1984.0,1860.5845620121424,60.20071047957372,2.378330373001776,-0.573777572327484,-0.8675731069971382
385,385,0.510439949510176,-0.0345509081453537,1.5289133589154809,-0.842734729876783,-0.6900472101004471,-0.5130847304504031,-2.872997604389983,4.463268954012308,0.1716513346384583,-0.5057168807691375,-0.4081706174136226,-0.6285477351915405,1950.0,1860.5845620121424,60.20071047957372,2.378330373001776,1.2721703214611757,0.1010811295286561
